file,class,type,wmc,lcom,lcom*,loc
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBCommandInterpreterRunOptions.java,SWIG.SBCommandInterpreterRunOptions,class,22,0,0.5,68
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\CommandArgumentType.java,SWIG.CommandArgumentType,class,11,15,0.8333335,127
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\InstructionSearchScript.java,InstructionSearchScript,class,7,6,0,39
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\TypeFlags.java,SWIG.TypeFlags,class,11,15,0.83333343,54
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\ChooseDataTypeScript.java,ChooseDataTypeScript,class,2,0,0,12
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBInstructionList.java,SWIG.SBInstructionList,class,20,0,0.5294118,62
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\VersionTracking\ghidra_scripts\AutoVersionTrackingScript.java,AutoVersionTrackingScript,class,24,13,0.6666667,140
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\SubsToFuncsScript.java,SubsToFuncsScript,class,8,0,0,30
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\ExampleColorScript.java,ExampleColorScript,class,4,0,0,26
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SWIGTYPE_p_unsigned_char.java,SWIG.SWIGTYPE_p_unsigned_char,class,4,0,0,12
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\LabelIndirectReferencesScript.java,LabelIndirectReferencesScript,class,18,1,0.5,75
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\CreateStructure.java,CreateStructure,class,1,0,0,6
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SearchDepth.java,SWIG.SearchDepth,class,11,15,0.8333333,39
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\PropagateExternalParametersScript.java,PropagateExternalParametersScript,class,60,19,0.71428573,212
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\FormatterMatchType.java,SWIG.FormatterMatchType,class,11,15,0.8333334,35
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\MicrosoftCodeAnalyzer\ghidra_scripts\FixUpRttiAnalysisScript.java,FixUpRttiAnalysisScript,class,78,46,0.8571428,320
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBBreakpointList.java,SWIG.SBBreakpointList,class,15,0,0.5,47
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\CompareFunctionSizesScript.java,CompareFunctionSizesScript,class,3,1,0,150
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SWIGTYPE_p_std__shared_ptrT_lldb_private__Queue_t.java,SWIG.SWIGTYPE_p_std__shared_ptrT_lldb_private__Queue_t,class,4,0,0,12
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\RemoveUserCheckoutsScript.java,RemoveUserCheckoutsScript,class,18,6,0,69
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBStructuredData.java,SWIG.SBStructuredData,class,28,0,0.54,86
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\PortableExecutableRichPrintScript.java,PortableExecutableRichPrintScript,class,20,15,0.8333333,84
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\FindRunsOfPointersScript.java,FindRunsOfPointersScript,class,32,15,0.8333333,185
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\FindX86RelativeCallsScript.java,FindX86RelativeCallsScript,class,12,0,0,38
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\MarkUnimplementedPcode.java,MarkUnimplementedPcode,class,10,1,0,30
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\CompareFunctionSizesScript.java,CompareFunctionSizesScript$RowEntries,interface,3,3,0,5
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBPlatform.java,SWIG.SBPlatform,class,38,0,0.5285714,116
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\docs\GhidraClass\Debugger\ghidra_scripts\ModelingScript.java,ModelingScript$UnExpr,interface,1,0,0,3
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-rmi-trace\ghidra_scripts\TerminalGhidraScript.java,TerminalGhidraScript,class,7,6,0,44
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBProcessInfo.java,SWIG.SBProcessInfo,class,23,0,0.525,71
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SWIGTYPE_p_f_p_void_p_q_const__void_size_t__void.java,SWIG.SWIGTYPE_p_f_p_void_p_q_const__void_size_t__void,class,4,0,0,12
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\DemangleSymbolScript.java,DemangleSymbolScript,class,18,1,0,71
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\AssembleScript.java,AssembleScript,class,2,0,0,13
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\BSim\ghidra_scripts\ExampleOverviewQueryScript.java,ExampleOverviewQueryScript,class,3,0,0,31
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\GPL\DMG\src\dmg\java\mobiledevices\dmg\reader\DmgInfoGenerator.java,mobiledevices.dmg.reader.DmgInfoGenerator,class,34,30,0.7777778,172
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\SystemEmulation\ghidra_scripts\StandAloneSyscallEmuExampleScript.java,StandAloneSyscallEmuExampleScript,class,5,0,0,65
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\ByteOrder.java,SWIG.ByteOrder,class,11,15,0.8333334,35
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\BSim\ghidra_scripts\UpdateBSimMetadata.java,UpdateBSimMetadata,class,16,0,0,66
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\TraceItemKind.java,SWIG.TraceItemKind,class,11,15,0.8333334,34
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBAttachInfo.java,SWIG.SBAttachInfo,class,42,0,0.55128205,128
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\FindUnrecoveredSwitchesScript.java,FindUnrecoveredSwitchesScript,class,10,0,0,35
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\TemplateArgumentKind.java,SWIG.TemplateArgumentKind,class,11,15,0.8333333,40
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\ExportImagesScript.java,ExportImagesScript,class,9,1,0,37
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBInstruction.java,SWIG.SBInstruction,class,27,0,0.5208334,83
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\GPL\DMG\src\dmg\java\mobiledevices\dmg\ghidra\GBinaryReader.java,mobiledevices.dmg.ghidra.GBinaryReader,class,124,842,0.82637364,458
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBLaunchInfo.java,SWIG.SBLaunchInfo,class,52,0,0.5,158
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\BSim\ghidra_scripts\TailoredAnalysis.java,TailoredAnalysis,class,1,0,0,10
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\EditBytesScript.java,EditBytesScript,class,11,0,0,66
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\GetAndSetAnalysisOptionsScript.java,GetAndSetAnalysisOptionsScript,class,7,3,0,55
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\docs\GhidraClass\Debugger\ghidra_scripts\ModelingScript.java,ModelingScript$Expr,interface,0,0,0,2
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\CommandInterpreterResult.java,SWIG.CommandInterpreterResult,class,11,15,0.8333334,35
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\DecompilerStackProblemsFinderScript.java,DecompilerStackProblemsFinderScript,class,15,3,0,141
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\CountAndSaveStrings.java,CountAndSaveStrings,class,15,2,0.5,55
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\SystemEmulation\ghidra_scripts\EmuDeskCheckScript.java,EmuDeskCheckScript$Setting,interface,1,0,0,3
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-agent-frida\ghidra_scripts\FridaTestScript.java,FridaTestScript,class,1,0,0,6
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\ZapBCTRScript.java,ZapBCTRScript,class,5,0,0,35
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\FrameComparison.java,SWIG.FrameComparison,class,11,15,0.8333334,37
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\SystemEmulation\ghidra_scripts\DemoPcodeUseropLibrary.java,DemoPcodeUseropLibrary,class,4,0,0.125,51
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\FunctionID\ghidra_scripts\ListDomainFiles.java,ListDomainFiles,class,9,1,0,43
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\Encoding.java,SWIG.Encoding,class,11,15,0.8333334,36
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\TranslateStringsScript.java,TranslateStringsScript,class,6,1,0,27
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\SystemEmulation\ghidra_scripts\StandAloneStructuredSleighScript.java,StandAloneStructuredSleighScript,class,2,0,0,38
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\FunctionID\ghidra_scripts\ImportMSLibs.java,ImportMSLibs,class,44,28,0.875,185
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\AppleSingleDoubleScript.java,AppleSingleDoubleScript,class,1,0,0,6
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\CreateDefaultGDTArchivesScript.java,CreateDefaultGDTArchivesScript,class,10,8,0.4375,60
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\FindDataTypeConflictCauseScript.java,FindDataTypeConflictCauseScript,class,68,15,0.7142857,215
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\classrecovery\Vtt.java,classrecovery.Vtt,class,6,5,0.6111111,24
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\DeleteFunctionDefaultPlatesScript.java,DeleteFunctionDefaultPlatesScript,class,8,0,0,26
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Processors\8051\ghidra_scripts\Update8051.java,Update8051,class,8,0,0,30
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\LanguageType.java,SWIG.LanguageType,class,11,15,0.8333334,70
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\RepositoryFileUpgradeScript.java,RepositoryFileUpgradeScript,class,40,13,0.75,178
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\ByteArray.java,SWIG.ByteArray,class,12,8,0.5625,38
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger\ghidra_scripts\RefreshRegistersScript.java,RefreshRegistersScript,class,4,0,0,24
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBTypeFilter.java,SWIG.SBTypeFilter,class,21,0,0.5555556,65
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\ComputeCyclomaticComplexity.java,ComputeCyclomaticComplexity,class,3,0,0,15
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBThreadPlan.java,SWIG.SBThreadPlan,class,31,0,0.5535714,95
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\classrecovery\SpecialVtable.java,classrecovery.SpecialVtable,class,7,1,0.33333334,38
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\LocateMemoryAddressesForFileOffset.java,LocateMemoryAddressesForFileOffset,class,8,3,0,40
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\BSim\ghidra_scripts\LocalBSimQueryScript.java,LocalBSimQueryScript,class,42,37,0.8000001,285
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\GPL\DMG\src\dmg\java\mobiledevices\dmg\server\DmgServer.java,mobiledevices.dmg.server.DmgServer,class,35,21,0,150
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBFrame.java,SWIG.SBFrame,class,51,0,0.5104166,155
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\ExampleGraphServiceScript.java,ExampleGraphServiceScript,class,4,0,0.625,28
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBAddress.java,SWIG.SBAddress,class,29,0,0.5576923,89
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\SearchForImageBaseOffsets.java,SearchForImageBaseOffsets,class,7,3,0,40
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\CondenseRepeatingBytesAtEndOfMemory.java,CondenseRepeatingBytesAtEndOfMemory,class,9,0,0,47
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\DemangleAllScript.java,DemangleAllScript,class,10,0,0,29
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\GPL\DMG\src\dmg\java\mobiledevices\dmg\ghidra\GRandomAccessFile.java,mobiledevices.dmg.ghidra.GRandomAccessFile,class,30,33,0.7428571,131
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\FileFormats\ghidra_scripts\RemoveAllOffcutReferencesScript.java,RemoveAllOffcutReferencesScript,class,7,0,0,27
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SWIGTYPE_p_std__shared_ptrT_lldb_private__QueueItem_t.java,SWIG.SWIGTYPE_p_std__shared_ptrT_lldb_private__QueueItem_t,class,4,0,0,12
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBTypeFormat.java,SWIG.SBTypeFormat,class,23,34,0.625,71
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\TurnOnLanguage.java,TurnOnLanguage,class,1,0,0,6
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\ReturnStatus.java,SWIG.ReturnStatus,class,11,15,0.8333333,39
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\CreateStringScript.java,CreateStringScript,class,26,13,0.6666667,94
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\classrecovery\RecoveredClassHelper.java,classrecovery.RecoveredClassHelper,class,1192,4667,0.9709741,4716
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\SearchBaseExtended.java,SearchBaseExtended,class,74,67,0.80357146,266
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\classrecovery\GccTypeinfo.java,classrecovery.GccTypeinfo,class,31,168,0.8952381,114
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\BatchSegregate64bit.java,BatchSegregate64bit,class,13,3,0,53
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBWatchpoint.java,SWIG.SBWatchpoint,class,27,0,0.5833334,83
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SWIGTYPE_p_int.java,SWIG.SWIGTYPE_p_int,class,4,0,0,12
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\FileFormats\ghidra_scripts\UpgradeDexToGhidra71Script.java,UpgradeDexToGhidra71Script,class,19,10,0,105
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\SBSymbol.java,SWIG.SBSymbol,class,25,0,0.5227273,77
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Debug\Debugger-swig-lldb\src\main\java\SWIG\QueueItemKind.java,SWIG.QueueItemKind,class,11,15,0.8333334,34
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\classrecovery\TypeinfoRef.java,classrecovery.TypeinfoRef,class,6,0,0.5,26
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\RecoverClassesFromRTTIScript.java,RecoverClassesFromRTTIScript,class,205,1140,0.96747434,860
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Base\ghidra_scripts\FormatExampleScript.java,FormatExampleScript,class,1,0,0,16
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\GPL\DMG\src\dmg\java\mobiledevices\dmg\btree\BTreeNodeRecord.java,mobiledevices.dmg.btree.BTreeNodeRecord,class,23,54,0.8461539,97
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\classrecovery\DecompilerScriptUtils.java,classrecovery.DecompilerScriptUtils,class,40,0,0.5681818,151
C:\Users\holgu\Downloads\CPSC60000\ghidra_11.0.3_PUBLIC_20240410\ghidra_11.0.3_PUBLIC\Ghidra\Features\Decompiler\ghidra_scripts\FindPotentialDecompilerProblems.java,FindPotentialDecompilerProblems,class,41,15,0,275
